DeepSEA_auROC,DanQ_auROC,DanQ-JASPAR_auROC,ChromDL_auROC,DeepSEA_auPRC,DanQ_auPRC,DanQ-JASPAR_auPRC,ChromDL_auPRC
0.897626983,0.912750828,0.919421104,0.94366827,0.236865003,0.245079149,0.267559786,0.241378962
0.97976786,0.983642937,0.985443252,0.986690644,0.594914337,0.62507491,0.634544185,0.643240849
0.980876577,0.983175659,0.986650231,0.98847138,0.176924914,0.193539623,0.230535126,0.261649708
0.950510123,0.955738855,0.960946669,0.96526626,0.341537257,0.358108921,0.373828472,0.370356264
0.899442773,0.90380063,0.929783229,0.968149514,0.045243701,0.050220763,0.065057057,0.17521824
0.955447688,0.962491155,0.964074509,0.968333249,0.161939149,0.171967066,0.183826347,0.228485732
0.988657533,0.989098243,0.988773719,0.991946908,0.323398448,0.363544882,0.383406608,0.438065557
0.581511778,0.667096837,0.727536735,0.808315019,3.08E-05,4.57E-05,4.47E-05,0.000196902
0.943040764,0.948750393,0.951479589,0.960737541,0.435809415,0.458163388,0.46960524,0.508058231
0.954824284,0.959711612,0.963484394,0.971145815,0.331594661,0.344144535,0.361554431,0.399864447
0.903775129,0.90646358,0.91322005,0.943450719,0.260597642,0.278022434,0.289017457,0.372242561
0.982212477,0.985256283,0.984702898,0.98735451,0.298094437,0.328924277,0.34608764,0.360454061
0.919660131,0.926321114,0.922059662,0.930863757,0.287497504,0.297691552,0.302038293,0.304431423
0.957708483,0.963755824,0.965090432,0.971739483,0.491940138,0.542053158,0.540124953,0.584279503
0.981451777,0.98429127,0.986439715,0.987785699,0.652308652,0.679899574,0.688950478,0.701514767
0.969615656,0.965728552,0.972170097,0.982093833,0.477519983,0.480851065,0.514730161,0.603266705
0.927833154,0.937206881,0.938088913,0.934915276,0.381810405,0.40244314,0.399184765,0.404959064
0.972486883,0.976656754,0.978438649,0.980404116,0.541356519,0.573430594,0.581875213,0.58569218
0.934062532,0.939142553,0.945523721,0.951704843,0.108701345,0.125069644,0.139069419,0.134715141
0.963418585,0.967223416,0.970086941,0.974935501,0.257033466,0.2711906,0.281541974,0.305244
0.973900614,0.982836332,0.983528812,0.985520361,0.272726213,0.304604719,0.311534694,0.315206629
0.950839028,0.943607474,0.959427623,0.96559352,0.182163893,0.182737888,0.22419309,0.268157618
0.962916158,0.985593908,0.985628288,0.996598636,0.02438521,0.144465723,0.084919066,0.307103384
0.947173928,0.953634418,0.955167118,0.960114409,0.252466718,0.278183756,0.29553967,0.308702848
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.74819253,0.772480841,0.780305628,0.780617016,0.000979595,0.00146241,0.00162857,0.001818373
0.918584226,0.921835581,0.934221955,0.931254657,0.047999543,0.085865516,0.075118188,0.068913218
0.965327055,0.968569412,0.970800351,0.971594417,0.460840093,0.476224178,0.4806963,0.464691022
0.960665533,0.96662982,0.968073526,0.97377224,0.36132167,0.41506687,0.412074842,0.447802656
0.985619676,0.988570843,0.987814869,0.988882543,0.302692983,0.386303854,0.370640406,0.394650252
0.964351433,0.97247457,0.973924333,0.983530669,0.250524291,0.290001929,0.320198112,0.419200346
0.964481926,0.97141085,0.973669576,0.975584521,0.236037642,0.25392032,0.26794882,0.271317861
0.973187226,0.976401374,0.978377327,0.982450981,0.210191739,0.236928004,0.244897456,0.271476967
0.966103179,0.968825014,0.972857175,0.976945098,0.238052725,0.25244858,0.264730257,0.288007525
0.970025495,0.97311216,0.976838734,0.979747452,0.242105455,0.258282353,0.279304047,0.304631064
0.980988424,0.984443504,0.985308718,0.98622449,0.261114098,0.263639667,0.275154733,0.303422011
0.966540975,0.972847881,0.972949953,0.977246003,0.251968892,0.292244967,0.305405802,0.325895567
0.959245505,0.965073557,0.966855707,0.971315894,0.263689207,0.301657005,0.321283449,0.326504948
0.945047181,0.952258982,0.954875029,0.958630606,0.369168155,0.412903251,0.41719423,0.416386403
0.944248372,0.952457188,0.954666554,0.959450247,0.307861141,0.341884344,0.352674979,0.359666995
0.940281022,0.951499745,0.952895856,0.960179722,0.335052765,0.372841064,0.382529047,0.38934711
0.97813479,0.984779924,0.983466606,0.988116042,0.200198824,0.239315386,0.268060972,0.280318532
0.90852965,0.921624936,0.927802736,0.944941191,0.090830148,0.111442879,0.124038054,0.135821947
0.910644066,0.919859629,0.924295165,0.938777238,0.225262996,0.258801581,0.267482753,0.28885018
0.981151975,0.984233523,0.985882389,0.987374033,0.569621287,0.60917709,0.621949055,0.636553877
0.99107002,0.991719633,0.991960552,0.992434256,0.41844369,0.440153007,0.437022573,0.425923489
0.965098778,0.970224601,0.970018084,0.97235144,0.330539844,0.348189304,0.353900668,0.348088451
0.974589357,0.978453738,0.975332623,0.980628979,0.413678317,0.44410933,0.417779139,0.437023161
0.978051988,0.980704091,0.980481771,0.983885379,0.168231575,0.221613442,0.231619295,0.263400938
0.961217893,0.961227361,0.964446188,0.977360559,0.212680183,0.243496308,0.264298721,0.300126192
0.954309796,0.954190605,0.954865282,0.959748923,0.117600409,0.120084806,0.135315117,0.118246554
0.96506466,0.967771923,0.962531216,0.967709355,0.171097575,0.163541589,0.170076579,0.155515061
0.976333515,0.978244173,0.979397291,0.979975892,0.462229032,0.476033068,0.475608648,0.474564662
0.901901388,0.907166257,0.920400909,0.915727388,0.033611088,0.038523815,0.035765452,0.036325194
0.951022563,0.951474797,0.957502168,0.974065673,0.038606617,0.114296959,0.097708927,0.202246369
0.958966786,0.970186752,0.967756822,0.97204359,0.184728083,0.250392341,0.254799178,0.285940322
0.948844348,0.958693708,0.959177731,0.967245015,0.230232428,0.274791747,0.277756562,0.267026856
0.980912905,0.985257729,0.984963492,0.986062242,0.550127907,0.570998812,0.577908297,0.570173971
0.947257027,0.95361857,0.955288763,0.960649577,0.343555409,0.366013728,0.380793602,0.394926962
0.925209972,0.940033483,0.949110883,0.95055634,0.157878409,0.201032915,0.208829039,0.246892759
0.963101561,0.955467434,0.968474286,0.980370179,0.368965642,0.366776026,0.404456946,0.526067678
0.965006155,0.95927536,0.970480106,0.981435063,0.3444217,0.359951939,0.389976224,0.515407623
0.94846597,0.955705335,0.957386387,0.961077437,0.360380742,0.390771066,0.397259486,0.395622664
0.960352133,0.96616392,0.967374813,0.968807063,0.450582415,0.486423036,0.484089001,0.481138499
0.967138875,0.972703054,0.971919459,0.976112438,0.199270966,0.240187307,0.236775398,0.291378216
0.964381961,0.973296912,0.956670398,0.956900929,0.041570179,0.086138458,0.073593449,0.065033816
0.977988324,0.974248975,0.987740135,0.996468131,0.156933133,0.150139141,0.179007118,0.285389524
0.987424696,0.992270053,0.990801199,0.990904892,0.354487204,0.417944605,0.432618204,0.446237976
0.98470109,0.988435052,0.987053466,0.989159537,0.511902482,0.576932268,0.571665441,0.580027831
0.983965801,0.986241638,0.982376979,0.986655003,0.343840582,0.423022675,0.398464389,0.468095173
0.923888769,0.931627259,0.939238248,0.950570092,0.228592384,0.247076006,0.27886653,0.302150341
0.963741275,0.967622751,0.966017229,0.96786166,0.442209667,0.480651635,0.478413662,0.462244013
0.96184002,0.966233509,0.966095709,0.96637535,0.443514958,0.475822412,0.467740826,0.457115742
0.958878363,0.965031109,0.964126205,0.965342652,0.434947588,0.474129225,0.473573784,0.453285704
0.960834777,0.964775474,0.964194496,0.964934119,0.49287388,0.534716899,0.529326876,0.516461205
0.917259479,0.924504988,0.927750915,0.931893846,0.127242901,0.146257254,0.154075217,0.163283826
0.886828058,0.892765745,0.891072569,0.891265856,0.083458681,0.089931394,0.091662074,0.088238689
0.797058054,0.812025196,0.80867562,0.840659267,0.008231764,0.013157037,0.015171423,0.012840955
0.960974957,0.965273473,0.965033846,0.969594405,0.481611569,0.515247107,0.505967983,0.504157884
0.890884397,0.940319369,0.962538075,0.996200184,2.01E-05,3.68E-05,5.87E-05,0.000865811
0.993792069,0.994690695,0.995120045,0.996104485,0.579839816,0.607151241,0.621012042,0.624863628
0.859807842,0.891354715,0.873894753,0.914197934,0.046963685,0.070374761,0.07008427,0.085486001
0.927892057,0.938929896,0.93767061,0.948991418,0.043944473,0.106386097,0.084813405,0.146085775
0.906713255,0.929142343,0.927181276,0.92646922,0.079510417,0.108297835,0.121271288,0.12324701
0.947483511,0.956361479,0.958453705,0.965160551,0.083471824,0.120876755,0.121805413,0.15031208
0.961653335,0.968283809,0.971255932,0.973524653,0.071402953,0.10490107,0.114270176,0.109471068
0.988945081,0.990861166,0.99152631,0.992339962,0.637252414,0.669403417,0.67522342,0.673394618
0.95395197,0.968945766,0.973764737,0.977342734,0.053180183,0.128498082,0.103930919,0.110207537
0.947853716,0.957056325,0.961745114,0.960017158,0.032430042,0.096891326,0.06971416,0.087228928
0.943786192,0.961568959,0.967454948,0.975867156,0.113209533,0.184240348,0.178470454,0.240851176
0.938983932,0.965477931,0.964632042,0.973529824,0.073123441,0.117662546,0.100548785,0.134386319
0.963029732,0.97270579,0.973118576,0.975776452,0.062248282,0.119159619,0.112883863,0.128995668
0.945908447,0.959757245,0.962308305,0.958037326,0.042517695,0.131116713,0.080037202,0.111337725
0.95609869,0.957786083,0.965207023,0.971860238,0.31959018,0.345196615,0.397398343,0.439824253
0.938348496,0.943332962,0.944478757,0.943444795,0.086353131,0.132562851,0.12678483,0.152188533
0.957451023,0.960155734,0.964458863,0.967919106,0.181605551,0.205592704,0.212073159,0.235489366
0.944047109,0.950474196,0.951394505,0.955432421,0.34738516,0.373139089,0.372237802,0.361964588
0.896968084,0.911610219,0.906062438,0.931074752,0.043844299,0.080619168,0.066107467,0.092046163
0.93742265,0.90833309,0.923097134,0.926772127,0.023544655,0.055412813,0.033012319,0.078180838
0.978336658,0.981742969,0.98074195,0.981906278,0.198260263,0.221139982,0.216434231,0.210647557
0.963889909,0.965684418,0.96487315,0.967643081,0.280465059,0.286108558,0.284736545,0.28620372
0.980823973,0.986160644,0.983264208,0.985888691,0.38830384,0.413054507,0.416909912,0.414569754
0.989605582,0.990575449,0.990087827,0.994918308,0.408007653,0.419161668,0.417364402,0.490592102
0.947255308,0.956491116,0.959924427,0.969647652,0.525059227,0.577674689,0.577840138,0.598071699
0.958072088,0.961814216,0.961967215,0.985602447,0.136266599,0.143434916,0.145318638,0.292172946
0.907017758,0.911351033,0.921129523,0.936031838,0.241459744,0.335925214,0.321611909,0.359043224
0.955764053,0.952279729,0.951192132,0.960495123,0.335516309,0.431718783,0.362664672,0.492076946
0.963784786,0.968460552,0.97011198,0.975237625,0.508411464,0.526614788,0.534614489,0.566971144
0.959944882,0.964879233,0.965771375,0.971357039,0.548846604,0.569110247,0.575713462,0.609171083
0.958512878,0.964448845,0.965694524,0.971257114,0.516630573,0.540668954,0.546798611,0.580540437
0.966971328,0.970666703,0.971113657,0.97641513,0.552874371,0.566073871,0.571902336,0.603353593
0.935641807,0.946052818,0.948803811,0.959024902,0.315283289,0.350791931,0.356132338,0.386394295
0.943119387,0.95297582,0.954441014,0.963206761,0.301891861,0.325546451,0.342306628,0.37570338
0.951546023,0.957880352,0.957532362,0.960547704,0.348864744,0.36110823,0.36629707,0.362822696
0.919756971,0.927842175,0.926889934,0.935094664,0.477104303,0.492572459,0.492614905,0.502310148
0.935138106,0.940105597,0.939633375,0.944139115,0.507287369,0.529419695,0.529178454,0.531170137
0.938500045,0.950015228,0.953214667,0.965423315,0.359143216,0.396320281,0.410064562,0.469689965
0.938311222,0.948184576,0.951879176,0.963468103,0.357976623,0.388021467,0.407030601,0.459475832
0.948802012,0.960516595,0.964267605,0.97633538,0.224516381,0.255653251,0.276737867,0.324341787
0.940365076,0.949428243,0.953001309,0.963505537,0.344302482,0.375027323,0.392470552,0.445452898
0.935409158,0.946239333,0.949493989,0.963236694,0.381353004,0.426034418,0.442663848,0.508279092
0.882689026,0.880827054,0.893885959,0.947985933,0.133782639,0.143916451,0.160705876,0.284424122
0.884446632,0.888456882,0.902503204,0.947846798,0.073801668,0.0731176,0.096436264,0.194411891
0.948594117,0.956638296,0.958793176,0.963575884,0.442011185,0.464011703,0.461920568,0.457749551
0.854328689,0.875140405,0.883637829,0.943699423,0.093533908,0.123430596,0.134587465,0.251441066
0.845105762,0.887904248,0.897706241,0.940071651,0.110504627,0.167044987,0.188585824,0.290081767
0.951126091,0.959275967,0.960172935,0.964150761,0.315259222,0.364618069,0.368437393,0.383674141
0.949470627,0.958566342,0.958472124,0.964324693,0.344958611,0.395554611,0.393987281,0.415357203
0.97445289,0.975846239,0.975225161,0.978306828,0.505064049,0.536126498,0.532396925,0.526959767
0.96806588,0.972292737,0.972561359,0.971344012,0.20793272,0.242774958,0.242276239,0.231410868
0.978374342,0.983005885,0.983083496,0.989789884,0.314147482,0.36369846,0.344061629,0.419395964
0.91620714,0.924928817,0.920490668,0.917111038,0.303539808,0.344834194,0.296612187,0.370864109
0.848677092,0.859783497,0.877948619,0.92720773,0.082182932,0.094683294,0.101810109,0.172545643
0.977962325,0.979332768,0.980014578,0.981823022,0.153185047,0.188506703,0.236558301,0.299686025
0.915923306,0.927520609,0.93041945,0.942794752,0.261466321,0.304825867,0.326897194,0.355721301
0.952697224,0.957703324,0.956235945,0.959384424,0.501105777,0.529980016,0.531056277,0.530109796
0.951517191,0.950649667,0.953384721,0.958097382,0.556346245,0.575857467,0.577487249,0.569650732
0.917607875,0.913986483,0.921388512,0.958761426,0.307014824,0.308851251,0.329433146,0.460676411
0.922760288,0.923714957,0.931883684,0.96407641,0.206558838,0.21948669,0.246732027,0.352168505
0.847567839,0.871573801,0.879098095,0.911427179,0.120925881,0.145281847,0.147692642,0.211807635
0.891739628,0.905565432,0.910909404,0.918056225,0.353962249,0.415209029,0.433170587,0.47116746
0.980419497,0.982037539,0.982565514,0.984160407,0.318198062,0.338359348,0.339657185,0.373792395
0.933816856,0.937767603,0.943769354,0.958619765,0.187498364,0.202620362,0.227535771,0.267627352
0.885867671,0.896364883,0.901501953,0.905556877,0.020491269,0.024485749,0.031314434,0.028737817
0.959344023,0.962921427,0.964503801,0.967730606,0.230850636,0.264530855,0.265100537,0.288149754
0.919036699,0.927849356,0.931750753,0.939740083,0.265010455,0.293414682,0.301886597,0.311996323
0.97943824,0.985240959,0.986481332,0.987822416,0.634364492,0.682292248,0.688650167,0.699405077
0.983537983,0.984585907,0.984806062,0.9843852,0.475816641,0.501442264,0.506163199,0.50282594
0.981667872,0.985947555,0.98652895,0.988446211,0.587952251,0.628649343,0.637364357,0.650051062
0.979205239,0.983514676,0.984787974,0.986691595,0.653389841,0.682350819,0.692791584,0.708157132
0.982239475,0.983147131,0.983312676,0.984246974,0.448426997,0.479842232,0.483927276,0.477231543
0.981507603,0.982223037,0.983075606,0.982931279,0.254907521,0.305048891,0.326708052,0.318444738
0.98547325,0.988867903,0.989356631,0.990684517,0.61221153,0.645433638,0.650717418,0.670713075
0.942645883,0.94575892,0.94398137,0.946469578,0.420382665,0.443886081,0.442865613,0.442317479
0.98203375,0.986917685,0.986980028,0.988709701,0.56499517,0.619215016,0.626068944,0.634692603
0.976850556,0.98381738,0.984016103,0.985008668,0.555737362,0.606947391,0.609982253,0.617220251
0.977065791,0.983717163,0.984349708,0.985859926,0.591327091,0.644871988,0.651794513,0.66287003
0.981206568,0.985408846,0.986362152,0.986485782,0.522889601,0.578706986,0.586976193,0.596075391
0.982284463,0.987348408,0.987426194,0.98902114,0.613320057,0.661620946,0.663024753,0.672265785
0.912264644,0.919490318,0.91795223,0.906367676,0.025050354,0.022574465,0.020449743,0.015856941
0.986843822,0.990847376,0.991625466,0.993056404,0.546114551,0.624397812,0.639793331,0.66953408
0.955230213,0.960406054,0.961225361,0.961632142,0.452542763,0.467808972,0.471676664,0.472987142
0.953793902,0.961637611,0.962519314,0.970279518,0.094738561,0.119820287,0.125869201,0.162664993
0.983390667,0.987111541,0.988283391,0.989679678,0.587809246,0.628703746,0.636272361,0.6530792
0.949030559,0.952759748,0.951143264,0.955184189,0.499134817,0.532671364,0.531109796,0.523917867
0.985493686,0.987618828,0.987546133,0.989266212,0.146844377,0.200341814,0.237118207,0.259835566
0.993867968,0.995532458,0.995720875,0.996658652,0.734799028,0.764153341,0.771240209,0.797191746
0.935757735,0.942161149,0.9431608,0.946341051,0.392899673,0.407448172,0.413182611,0.402221609
0.97741601,0.981213879,0.980190735,0.985935996,0.17047593,0.197158693,0.21210337,0.258908825
0.985417704,0.988127877,0.989039638,0.990303308,0.555928422,0.588793724,0.600438752,0.6136164
0.977861799,0.978858094,0.978357877,0.980855555,0.45521883,0.50107676,0.506575686,0.495514275
0.978468129,0.981898429,0.981977419,0.983588281,0.204334427,0.246548573,0.25864734,0.284077804
0.985276433,0.988318465,0.989536771,0.990838785,0.593767632,0.628934695,0.635890153,0.64753631
0.948191162,0.95462504,0.953626688,0.955924431,0.431442532,0.464354671,0.455951431,0.451767867
0.95436269,0.962768327,0.965556645,0.969971429,0.204008519,0.238531787,0.259490659,0.27950055
0.969123341,0.972253177,0.97348015,0.974888342,0.353912802,0.376894631,0.392064009,0.397326234
0.964784201,0.967850741,0.967638906,0.967693521,0.143531695,0.177988532,0.176622801,0.181258283
0.949546075,0.959506819,0.960997016,0.968625749,0.358617862,0.395335382,0.408297654,0.422912109
0.980948526,0.984667494,0.985960973,0.987606465,0.585283647,0.652129478,0.660482044,0.677407873
0.980036951,0.983562055,0.984448735,0.985871542,0.60394515,0.644245654,0.648550554,0.658683198
0.978199867,0.982640565,0.983336448,0.984599667,0.582998545,0.623219303,0.630053503,0.640359462
0.979445883,0.984418652,0.985150694,0.987110351,0.599256853,0.644020559,0.652074639,0.663328814
0.975924418,0.98112376,0.982672628,0.985178455,0.642963673,0.683382652,0.689403822,0.705338669
0.97466673,0.976094635,0.976303446,0.976596287,0.553771197,0.581710204,0.585130781,0.571833307
0.97222939,0.974336983,0.974147412,0.975568045,0.471450239,0.50281201,0.502207301,0.501654421
0.929799688,0.93509546,0.935774558,0.937398932,0.392392495,0.414872467,0.410245195,0.411303233
0.980631381,0.986267542,0.986997493,0.989140174,0.623230482,0.668068632,0.673487158,0.692814808
0.983642828,0.987744973,0.988402989,0.989828194,0.562467157,0.615093159,0.619398195,0.633455757
0.951535351,0.953964216,0.953297731,0.956485641,0.424382705,0.451795839,0.451385426,0.445533001
0.979687352,0.983514485,0.985515675,0.987143757,0.643681809,0.688944956,0.704723544,0.717794066
0.983731802,0.986427442,0.987854294,0.989659432,0.618479528,0.657491894,0.658974513,0.677745014
0.976416475,0.980340469,0.983277311,0.985596379,0.619008195,0.654670732,0.666778294,0.684848774
0.982668654,0.986256798,0.987488322,0.989134299,0.663264769,0.702789471,0.71558343,0.729026955
0.978336314,0.98166255,0.983543653,0.985458427,0.648617546,0.681081602,0.691974528,0.703351196
0.977383406,0.9814808,0.983692836,0.985908585,0.62045309,0.649843474,0.662802458,0.681927648
0.979360564,0.983063676,0.984572748,0.987029664,0.598640769,0.635875111,0.645850159,0.663469734
0.974790176,0.979624606,0.981598532,0.983525127,0.662980758,0.689377241,0.702657272,0.715621457
0.97794502,0.981442569,0.983498158,0.98636731,0.65669542,0.687781474,0.697162488,0.715467301
0.988277636,0.990828614,0.991606647,0.99256514,0.685907641,0.71033521,0.72303638,0.737487232
0.98146852,0.985227767,0.986233341,0.987837179,0.652262827,0.688920771,0.698327435,0.714737499
0.996388547,0.995345812,0.997076117,0.997307899,0.262530792,0.331114578,0.315635313,0.331262864
0.98151416,0.984650453,0.986060526,0.987924264,0.658952592,0.691837458,0.707342091,0.720858288
0.98390459,0.987066237,0.987979588,0.989451524,0.676232867,0.707483546,0.721661871,0.73501156
0.98152822,0.984379871,0.985928412,0.987929253,0.66067212,0.691343282,0.710295133,0.730224713
0.978608357,0.983193762,0.984713008,0.986642021,0.668300777,0.704795786,0.716612009,0.728850449
0.988394464,0.990198646,0.991180483,0.992335238,0.662842078,0.699643612,0.711937373,0.72802122
0.987006149,0.989213454,0.990203415,0.991656667,0.661661065,0.697943815,0.713940255,0.731803197
0.987368435,0.989344795,0.990667802,0.991609656,0.669235197,0.709204434,0.724101939,0.742506104
0.975613821,0.97983922,0.982014569,0.984339897,0.644196006,0.678609242,0.690787878,0.707819726
0.983502301,0.986371905,0.987776754,0.989513716,0.666106879,0.701404171,0.710114989,0.729084504
0.975665601,0.980016252,0.982282131,0.984826275,0.654957146,0.690290977,0.702013533,0.717181247
0.983294086,0.986185577,0.987735318,0.989869231,0.640326525,0.673026641,0.687681242,0.704596134
0.973604251,0.978417892,0.980112441,0.983106794,0.657912451,0.69104124,0.702937013,0.720162141
0.973270922,0.977228697,0.979645201,0.983272404,0.653758508,0.682649157,0.696569071,0.714859084
0.980597414,0.984256752,0.986403772,0.988211319,0.656047355,0.687327747,0.700744747,0.720909605
0.977437764,0.982076783,0.984083028,0.986584535,0.636581999,0.673720346,0.682235096,0.705489519
0.985172767,0.988497395,0.989709769,0.991483847,0.653525646,0.690025418,0.707015906,0.724183886
0.986136886,0.988679127,0.989886662,0.990853411,0.647566868,0.684193758,0.701643401,0.711297873
0.985827054,0.988590784,0.99005037,0.991432572,0.645835074,0.698107125,0.710128168,0.730554881
0.985359606,0.987892059,0.989227431,0.990722059,0.65026458,0.680650758,0.691346437,0.708164037
0.979757933,0.983219447,0.985110645,0.987022186,0.672092981,0.705848706,0.722090636,0.737057386
0.99534579,0.996453954,0.996388266,0.99681368,0.671985483,0.716227133,0.72139858,0.721679742
0.976528422,0.982095147,0.984188884,0.986492671,0.645298909,0.684639331,0.697178609,0.716762808
0.979291738,0.982387385,0.984332332,0.986581643,0.642813225,0.679001037,0.691262002,0.709915824
0.974620232,0.978627786,0.981277257,0.983905681,0.656956825,0.689191855,0.699352962,0.717153638
0.980724019,0.983757494,0.985676295,0.987143397,0.625441771,0.657945548,0.669269634,0.685707404
0.983126406,0.986221965,0.98761285,0.989781988,0.654707827,0.689944618,0.703128635,0.721332889
0.982951122,0.985615678,0.987302653,0.9890275,0.655467386,0.691513455,0.701818171,0.725072449
0.987347169,0.98933668,0.990745812,0.991747936,0.668587461,0.698946798,0.711787731,0.720653446
0.97860556,0.982617794,0.984758267,0.986516183,0.655698905,0.691956265,0.70254136,0.715022866
0.985286372,0.987972068,0.989298886,0.991043298,0.636214356,0.678605283,0.691493827,0.709176698
0.979258003,0.982956506,0.984780751,0.986753654,0.631748205,0.668472373,0.679087381,0.693736752
0.9896524,0.991200565,0.992047241,0.993103915,0.677454883,0.712340153,0.721986996,0.737226835
0.973276768,0.977504303,0.980357983,0.983087848,0.627790441,0.657446353,0.668400091,0.686471645
0.980588747,0.984742744,0.986523848,0.989169148,0.651194038,0.693933732,0.702404389,0.723275016
0.981196103,0.984798487,0.986529299,0.987871449,0.598656851,0.636155094,0.649613184,0.659469328
0.976169465,0.980894202,0.983366105,0.985652945,0.701863747,0.735445366,0.745958569,0.759471454
0.985076566,0.987506187,0.989032049,0.990976011,0.674944541,0.704766648,0.714884529,0.734932191
0.987171383,0.989374777,0.990380776,0.991902658,0.676055614,0.700959868,0.712083583,0.724914395
0.984834186,0.988208367,0.989422042,0.990886223,0.625839956,0.669990258,0.68521397,0.702112084
0.934407177,0.941538057,0.946581989,0.951326553,0.688791168,0.713083808,0.725529324,0.734344432
0.852599169,0.854419934,0.856158216,0.854456259,0.347777884,0.358153939,0.357977644,0.35425293
0.880007212,0.883237482,0.88718994,0.881922846,0.161654777,0.169416912,0.175225963,0.170682889
0.79927369,0.810604665,0.816327781,0.816573273,0.055869569,0.069669859,0.082304876,0.09315362
0.857873957,0.862442479,0.86639649,0.863131542,0.161587008,0.170613236,0.178968358,0.184705359
0.887357172,0.887739669,0.891200179,0.882562089,0.123405858,0.119562833,0.124452846,0.116832091
0.824878544,0.830123352,0.838719222,0.835998079,0.055712103,0.061189582,0.072037136,0.086341247
0.854260176,0.862633819,0.868166562,0.871153871,0.233077603,0.246752451,0.259548419,0.269702319
0.887574475,0.894753684,0.895368225,0.890340501,0.067725232,0.07320385,0.074638009,0.0729029
0.855361559,0.860251231,0.864292507,0.866353584,0.322019662,0.334656874,0.342292139,0.350413895
0.870666876,0.872654078,0.872343751,0.866530246,0.050421386,0.050701154,0.054306288,0.049663565
0.955764483,0.958296318,0.959136744,0.955995953,0.509689541,0.530043734,0.536255597,0.514133153
0.85577742,0.865190425,0.873146512,0.878598045,0.403998518,0.430010867,0.443693596,0.454037263
0.879300676,0.883453944,0.884283731,0.879566753,0.445622416,0.468433208,0.471390748,0.455383444
0.789815069,0.803049252,0.805688422,0.793759498,0.184551042,0.209546187,0.212409667,0.191431681
0.856771026,0.866571017,0.867484651,0.868343003,0.053476258,0.062165076,0.069757097,0.068818959
0.848721749,0.856874186,0.863468953,0.866659504,0.355921023,0.37721359,0.393679439,0.40432038
0.909884497,0.91753006,0.923261425,0.925742774,0.721014215,0.740373031,0.749670958,0.751077275
0.975875068,0.977770481,0.978460547,0.975619314,0.874230155,0.88312609,0.881453135,0.871900347
0.899505858,0.905740475,0.905251238,0.905114384,0.298627936,0.321015414,0.319365967,0.306622323
0.875457392,0.878875047,0.881762063,0.871320766,0.116247384,0.118959646,0.122726562,0.109352778
0.850005808,0.856525004,0.859920157,0.845044208,0.124603534,0.129712055,0.132158496,0.113747565
0.940702611,0.943322479,0.945556893,0.942255111,0.648298176,0.663243055,0.664239114,0.650174825
0.822731426,0.832104641,0.836293862,0.831427093,0.227591298,0.258593142,0.26930384,0.274245396
0.867600161,0.870829303,0.873822166,0.86579915,0.255476657,0.260500253,0.263297627,0.250777022
0.858919871,0.869122169,0.873536612,0.880026234,0.314765076,0.336816624,0.346399353,0.355165761
0.919454075,0.920157376,0.920173027,0.919268729,0.484909061,0.489454824,0.489402581,0.486450447
0.832206416,0.841134968,0.845525548,0.852911288,0.501414705,0.520313439,0.529643395,0.533640463
0.860586294,0.868110948,0.870597197,0.87561288,0.455814646,0.475550249,0.474819242,0.475555427
0.856293606,0.866696515,0.86908777,0.873091733,0.462221625,0.486402412,0.489567693,0.484929128
0.852639587,0.856083031,0.857367243,0.851926885,0.098253386,0.099348753,0.097925563,0.091650978
0.787930951,0.796791058,0.798801967,0.785752338,0.142557417,0.159331738,0.164815594,0.150895867
0.79713282,0.80799797,0.811377634,0.818071232,0.336085661,0.357560039,0.368148769,0.380512521
0.878500794,0.886995682,0.889163566,0.890925026,0.56011631,0.582201778,0.584628895,0.57702822
0.895148203,0.903628937,0.904167026,0.904722552,0.582521631,0.604590122,0.602184904,0.589376743
0.808862625,0.81604487,0.816486707,0.804319329,0.33812274,0.356000473,0.358608737,0.326567618
0.880763544,0.889000997,0.889347009,0.890675142,0.526979383,0.551928325,0.549462907,0.538938834
0.879541083,0.881844552,0.882513382,0.87660268,0.045134338,0.04787252,0.049407608,0.046378989
0.852637767,0.864987894,0.872685287,0.867281778,0.069691074,0.083467882,0.091509523,0.084721641
0.866490655,0.870314977,0.872855062,0.863810528,0.139075468,0.151078711,0.151612114,0.136850364
0.882343773,0.888779234,0.889969532,0.88920302,0.581812773,0.599514587,0.598492402,0.59460542
0.797300125,0.806139098,0.808290186,0.810243955,0.465867656,0.486665518,0.489511366,0.493788755
0.79487771,0.801248766,0.802022883,0.797653495,0.426194683,0.443977597,0.442119487,0.430485874
0.756955851,0.767041312,0.770749731,0.758193932,0.254085371,0.274415295,0.278880274,0.261734445
0.807208262,0.816764358,0.819777635,0.823585266,0.518382212,0.544061907,0.54660172,0.553678378
0.896572791,0.903044003,0.905703089,0.907558777,0.674625528,0.695163298,0.69775001,0.698922893
0.886542685,0.893865848,0.896730337,0.898862061,0.638793344,0.662514137,0.663771215,0.664825795
0.769437441,0.776128072,0.777286331,0.765442656,0.303391181,0.318986789,0.317764761,0.295631482
0.909013415,0.913269015,0.913628331,0.915006527,0.603878842,0.62425763,0.620908717,0.619543276
